label,el_bill_1,el_bill_0.5,el_bill_0.1,el_bill_0,gas_bill,el_em,gas_em,Q2grid,Qfrom_grid,Qpv,Qload,Q4sh,Q4dhw,Qaux,peak_load,peak_export,el_bill_jan_1,el_bill_jan_0.5,el_bill_jan_0.1,el_bill_jan_0,gas_bill_jan,el_em_jan,gas_em_jan,spf_jan,opp_import,opp_export,import_in,export_in,COP_min,COP_median,COP_max,unmet,cost
2001-12-31 23:36:00  60.707142  17.232819  ...  15.950340    0.0
2001-12-31 23:42:00  60.665431  17.238973  ...  15.565620    0.0
2001-12-31 23:48:00  60.623767  17.245118  ...  15.232361    0.0
2001-12-31 23:54:00  60.582151  17.251254  ...  14.943614    0.0
2002-01-01 00:00:00  60.540582  17.257380  ...  16.293699    0.0

[87601 rows x 56 columns]",17850
901,2861.2,2861.2,2861.2,2861.2,0,2917.671177,0,0,7152.226869,517.9867082,7518.46951,3915.06888,630.4393395,221.25,5.365837537,0,65.6,65.6,65.6,65.6,0,66.88670868,0,1.424659285,2.772890678,0,88,8760,1.418326571,1.418326571,3.499436543,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.696637  17.039704  ...  15.588642    0.0
2001-12-31 23:42:00  45.670529  17.045374  ...  15.242006    0.0
2001-12-31 23:48:00  45.644450  17.051036  ...  14.941693    0.0
2001-12-31 23:54:00  45.618401  17.056688  ...  16.310867    0.0
2002-01-01 00:00:00  45.592381  17.062332  ...  17.482621    0.0

[87601 rows x 56 columns]",17850
902,2952.8,2952.8,2952.8,2952.8,0,3005.93871,0,0,7381.648294,517.918228,7747.430098,3939.092064,714.7563257,342.15,5.356960488,0,68.8,68.8,68.8,68.8,0,70.18753256,0,1.435181975,2.812080382,0,88,8760,1.418326571,1.418326571,3.375087733,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  60.707142  17.232819  ...  15.950340    0.0
2001-12-31 23:42:00  60.665431  17.238973  ...  15.565620    0.0
2001-12-31 23:48:00  60.623767  17.245118  ...  15.232361    0.0
2001-12-31 23:54:00  60.582151  17.251254  ...  14.943614    0.0
2002-01-01 00:00:00  60.540582  17.257380  ...  16.293699    0.0

[87601 rows x 56 columns]",17850
903,2982.8,2982.8,2982.8,2982.8,0,3016.537209,0,0,7456.420564,0,7456.348062,3912.209484,607.9272876,184.5,5.356960488,0,68.8,68.8,68.8,68.8,0,70.17120004,0,1.435127226,2.826735388,0.089911507,88,8760,1.418326571,1.418326571,3.323307056,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.709031  20.874648  ...  16.144092    0.0
2001-12-31 23:42:00  46.683314  20.878922  ...  15.711437    0.0
2001-12-31 23:48:00  46.657625  20.883185  ...  15.336747    0.0
2001-12-31 23:54:00  46.631963  20.887438  ...  15.012175    0.0
2002-01-01 00:00:00  46.606329  20.891679  ...  16.293440    0.0

[87601 rows x 56 columns]",7850
904,3102.4,3102.4,3102.4,3102.4,0,3133.620015,0,0,7755.766573,0,7755.715281,3940.298654,760.4058532,303.6,5.356960488,0,69.2,69.2,69.2,69.2,0,70.66994661,0,1.439544206,2.859850429,0.080920356,88,8760,1.418326571,1.418326571,3.56115518,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  55.976737  17.046077  ...  15.586952    0.0
2001-12-31 23:42:00  55.939566  17.052027  ...  15.249705    0.0
2001-12-31 23:48:00  55.902439  17.057967  ...  14.957511    0.0
2001-12-31 23:54:00  55.865355  17.063898  ...  16.335266    0.0
2002-01-01 00:00:00  55.828313  17.069820  ...  17.514274    0.0

[87601 rows x 56 columns]",7850
905,2982.8,2982.8,2982.8,2982.8,0,3016.537209,0,0,7456.420564,0,7456.348062,3912.209484,607.9272876,184.5,5.356960488,0,68.8,68.8,68.8,68.8,0,70.17120004,0,1.435127226,2.826735388,0.089911507,88,8760,1.418326571,1.418326571,3.323307056,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.709031  20.874648  ...  16.144092    0.0
2001-12-31 23:42:00  46.683314  20.878922  ...  15.711437    0.0
2001-12-31 23:48:00  46.657625  20.883185  ...  15.336747    0.0
2001-12-31 23:54:00  46.631963  20.887438  ...  15.012175    0.0
2002-01-01 00:00:00  46.606329  20.891679  ...  16.293440    0.0

[87601 rows x 56 columns]",7850
906,3102.4,3102.4,3102.4,3102.4,0,3133.620015,0,0,7755.766573,0,7755.715281,3940.298654,760.4058532,303.6,5.356960488,0,69.2,69.2,69.2,69.2,0,70.66994661,0,1.439544206,2.859850429,0.080920356,88,8760,1.418326571,1.418326571,3.56115518,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  55.976737  17.046077  ...  15.586952    0.0
2001-12-31 23:42:00  55.939566  17.052027  ...  15.249705    0.0
2001-12-31 23:48:00  55.902439  17.057967  ...  14.957511    0.0
2001-12-31 23:54:00  55.865355  17.063898  ...  16.335266    0.0
2002-01-01 00:00:00  55.828313  17.069820  ...  17.514274    0.0

[87601 rows x 56 columns]",7850
907,2982.8,2982.8,2982.8,2982.8,0,3016.537209,0,0,7456.420564,0,7456.348062,3912.209484,607.9272876,184.5,5.356960488,0,68.8,68.8,68.8,68.8,0,70.17120004,0,1.435127226,2.826735388,0.089911507,88,8760,1.418326571,1.418326571,3.323307056,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.709031  20.874648  ...  16.144092    0.0
2001-12-31 23:42:00  46.683314  20.878922  ...  15.711437    0.0
2001-12-31 23:48:00  46.657625  20.883185  ...  15.336747    0.0
2001-12-31 23:54:00  46.631963  20.887438  ...  15.012175    0.0
2002-01-01 00:00:00  46.606329  20.891679  ...  16.293440    0.0

[87601 rows x 56 columns]",7850
908,3102.4,3102.4,3102.4,3102.4,0,3133.620015,0,0,7755.766573,0,7755.715281,3940.298654,760.4058532,303.6,5.356960488,0,69.2,69.2,69.2,69.2,0,70.66994661,0,1.439544206,2.859850429,0.080920356,88,8760,1.418326571,1.418326571,3.56115518,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  55.976737  17.046077  ...  15.586952    0.0
2001-12-31 23:42:00  55.939566  17.052027  ...  15.249705    0.0
2001-12-31 23:48:00  55.902439  17.057967  ...  14.957511    0.0
2001-12-31 23:54:00  55.865355  17.063898  ...  16.335266    0.0
2002-01-01 00:00:00  55.828313  17.069820  ...  17.514274    0.0

[87601 rows x 56 columns]",7850
909,2857.2,2881.71,2901.45,2906.55,0,2951.839984,0,104.9326102,7247.134554,518.0237839,7534.26789,3926.399405,627.8571942,228.3,5.356960488,0.300449469,66,66.07,66.07,66.47,0,67.94326091,0,1.427757935,2.751940856,-0.255200379,83,8755,1.418326571,1.418326571,3.298882322,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.420645  17.175460  ...  15.585197    0.0
2001-12-31 23:42:00  46.393900  17.181158  ...  15.240174    0.0
2001-12-31 23:48:00  46.367185  17.186846  ...  14.941256    0.0
2001-12-31 23:54:00  46.340500  17.192525  ...  16.305771    0.0
2002-01-01 00:00:00  46.313846  17.198196  ...  17.473430    0.0

[87601 rows x 56 columns]",8250
910,2968.8,2992.37,3011.17,3016.27,0,3057.437719,0,100.8692083,7522.014508,517.9048434,7812.933099,3938.17356,770.2407469,352.95,5.3797946,0.30083126,66.4,66.47,66.47,66.87,0,68.13289359,0,1.422461211,2.864658124,-0.254761448,84,8756,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.793518  19.290849  ...  16.147868    0.0
2001-12-31 23:42:00  45.769956  19.295737  ...  15.717054    0.0
2001-12-31 23:48:00  45.746417  19.300615  ...  15.343956    0.0
2001-12-31 23:54:00  45.722901  19.305483  ...  15.020761    0.0
2002-01-01 00:00:00  45.699407  19.310341  ...  16.310372    0.0

[87601 rows x 56 columns]",8250
911,2857.2,2881.71,2901.45,2906.55,0,2951.839984,0,104.9326102,7247.134554,518.0237839,7534.26789,3926.399405,627.8571942,228.3,5.356960488,0.300449469,66,66.07,66.07,66.47,0,67.94326091,0,1.427757935,2.751940856,-0.255200379,83,8755,1.418326571,1.418326571,3.298882322,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.420645  17.175460  ...  15.585197    0.0
2001-12-31 23:42:00  46.393900  17.181158  ...  15.240174    0.0
2001-12-31 23:48:00  46.367185  17.186846  ...  14.941256    0.0
2001-12-31 23:54:00  46.340500  17.192525  ...  16.305771    0.0
2002-01-01 00:00:00  46.313846  17.198196  ...  17.473430    0.0

[87601 rows x 56 columns]",8250
912,2968.8,2992.37,3011.17,3016.27,0,3057.437719,0,100.8692083,7522.014508,517.9048434,7812.933099,3938.17356,770.2407469,352.95,5.3797946,0.30083126,66.4,66.47,66.47,66.87,0,68.13289359,0,1.422461211,2.864658124,-0.254761448,84,8756,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.793518  19.290849  ...  16.147868    0.0
2001-12-31 23:42:00  45.769956  19.295737  ...  15.717054    0.0
2001-12-31 23:48:00  45.746417  19.300615  ...  15.343956    0.0
2001-12-31 23:54:00  45.722901  19.305483  ...  15.020761    0.0
2002-01-01 00:00:00  45.699407  19.310341  ...  16.310372    0.0

[87601 rows x 56 columns]",8250
913,2857.2,2881.71,2901.45,2906.55,0,2951.839984,0,104.9326102,7247.134554,518.0237839,7534.26789,3926.399405,627.8571942,228.3,5.356960488,0.300449469,66,66.07,66.07,66.47,0,67.94326091,0,1.427757935,2.751940856,-0.255200379,83,8755,1.418326571,1.418326571,3.298882322,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.420645  17.175460  ...  15.585197    0.0
2001-12-31 23:42:00  46.393900  17.181158  ...  15.240174    0.0
2001-12-31 23:48:00  46.367185  17.186846  ...  14.941256    0.0
2001-12-31 23:54:00  46.340500  17.192525  ...  16.305771    0.0
2002-01-01 00:00:00  46.313846  17.198196  ...  17.473430    0.0

[87601 rows x 56 columns]",8250
914,2968.8,2992.37,3011.17,3016.27,0,3057.437719,0,100.8692083,7522.014508,517.9048434,7812.933099,3938.17356,770.2407469,352.95,5.3797946,0.30083126,66.4,66.47,66.47,66.87,0,68.13289359,0,1.422461211,2.864658124,-0.254761448,84,8756,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.793518  19.290849  ...  16.147868    0.0
2001-12-31 23:42:00  45.769956  19.295737  ...  15.717054    0.0
2001-12-31 23:48:00  45.746417  19.300615  ...  15.343956    0.0
2001-12-31 23:54:00  45.722901  19.305483  ...  15.020761    0.0
2002-01-01 00:00:00  45.699407  19.310341  ...  16.310372    0.0

[87601 rows x 56 columns]",8250
915,2871.6,2871.6,2871.6,2871.6,0,2929.492777,0,0,7178.028873,518.0275384,7537.066437,3930.752878,628.8522682,225.75,5.356960488,0,66.4,66.4,66.4,66.4,0,67.8595819,0,1.427757935,2.738099969,0,88,8760,1.418326571,1.418326571,3.363337857,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  66.523799  21.410789  ...  16.000039    0.0
2001-12-31 23:42:00  66.478909  21.416558  ...  15.609765    0.0
2001-12-31 23:48:00  66.434067  21.422313  ...  15.271704    0.0
2001-12-31 23:54:00  66.389273  21.428053  ...  14.978806    0.0
2002-01-01 00:00:00  66.344527  21.433780  ...  16.335376    0.0

[87601 rows x 56 columns]",16050
916,2980.4,2980.4,2980.4,2980.4,0,3033.066806,0,0,7450.031386,517.9084149,7811.182093,3938.875887,768.2374149,352.5,5.3797946,0,66.4,66.4,66.4,66.4,0,68.05257676,0,1.422461211,2.838995915,0,88,8760,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.008777  17.145214  ...  14.863761    0.0
2001-12-31 23:42:00  44.985486  17.150825  ...  16.195698    0.0
2001-12-31 23:48:00  44.962217  17.156428  ...  18.884204    0.0
2001-12-31 23:54:00  44.938969  17.162022  ...  19.616721    0.0
2002-01-01 00:00:00  44.915742  17.167607  ...  18.704176    0.0

[87601 rows x 56 columns]",16050
917,2871.6,2871.6,2871.6,2871.6,0,2929.492777,0,0,7178.028873,518.0275384,7537.066437,3930.752878,628.8522682,225.75,5.356960488,0,66.4,66.4,66.4,66.4,0,67.8595819,0,1.427757935,2.738099969,0,88,8760,1.418326571,1.418326571,3.363337857,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  66.523799  21.410789  ...  16.000039    0.0
2001-12-31 23:42:00  66.478909  21.416558  ...  15.609765    0.0
2001-12-31 23:48:00  66.434067  21.422313  ...  15.271704    0.0
2001-12-31 23:54:00  66.389273  21.428053  ...  14.978806    0.0
2002-01-01 00:00:00  66.344527  21.433780  ...  16.335376    0.0

[87601 rows x 56 columns]",16050
918,2980.4,2980.4,2980.4,2980.4,0,3033.066806,0,0,7450.031386,517.9084149,7811.182093,3938.875887,768.2374149,352.5,5.3797946,0,66.4,66.4,66.4,66.4,0,68.05257676,0,1.422461211,2.838995915,0,88,8760,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.008777  17.145214  ...  14.863761    0.0
2001-12-31 23:42:00  44.985486  17.150825  ...  16.195698    0.0
2001-12-31 23:48:00  44.962217  17.156428  ...  18.884204    0.0
2001-12-31 23:54:00  44.938969  17.162022  ...  19.616721    0.0
2002-01-01 00:00:00  44.915742  17.167607  ...  18.704176    0.0

[87601 rows x 56 columns]",16050
919,2871.6,2871.6,2871.6,2871.6,0,2929.492777,0,0,7178.028873,518.0275384,7537.066437,3930.752878,628.8522682,225.75,5.356960488,0,66.4,66.4,66.4,66.4,0,67.8595819,0,1.427757935,2.738099969,0,88,8760,1.418326571,1.418326571,3.363337857,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  66.523799  21.410789  ...  16.000039    0.0
2001-12-31 23:42:00  66.478909  21.416558  ...  15.609765    0.0
2001-12-31 23:48:00  66.434067  21.422313  ...  15.271704    0.0
2001-12-31 23:54:00  66.389273  21.428053  ...  14.978806    0.0
2002-01-01 00:00:00  66.344527  21.433780  ...  16.335376    0.0

[87601 rows x 56 columns]",16050
920,2980.4,2980.4,2980.4,2980.4,0,3033.066806,0,0,7450.031386,517.9084149,7811.182093,3938.875887,768.2374149,352.5,5.3797946,0,66.4,66.4,66.4,66.4,0,68.05257676,0,1.422461211,2.838995915,0,88,8760,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.008777  17.145214  ...  14.863761    0.0
2001-12-31 23:42:00  44.985486  17.150825  ...  16.195698    0.0
2001-12-31 23:48:00  44.962217  17.156428  ...  18.884204    0.0
2001-12-31 23:54:00  44.938969  17.162022  ...  19.616721    0.0
2002-01-01 00:00:00  44.915742  17.167607  ...  18.704176    0.0

[87601 rows x 56 columns]",16050
921,2873.6,2873.6,2873.6,2873.6,0,2930.253219,0,0,7183.419463,518.0150753,7548.781141,3936.615902,629.7539484,230.7,5.356960488,0,66.4,66.4,66.4,66.4,0,67.86894682,0,1.427757935,2.790800822,0,88,8760,1.418326571,1.418326571,3.298882322,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.420645  17.175460  ...  15.585197    0.0
2001-12-31 23:42:00  46.393900  17.181158  ...  15.240174    0.0
2001-12-31 23:48:00  46.367185  17.186846  ...  14.941256    0.0
2001-12-31 23:54:00  46.340500  17.192525  ...  16.305771    0.0
2002-01-01 00:00:00  46.313846  17.198196  ...  17.473430    0.0

[87601 rows x 56 columns]",17850
922,2978.4,2978.4,2978.4,2978.4,0,3031.635549,0,0,7445.928992,517.9071492,7811.773151,3938.433229,768.8211305,352.95,5.3797946,0,66.4,66.4,66.4,66.4,0,68.06193809,0,1.422461211,2.830452627,0,88,8760,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.287743  15.952218  ...  17.007013    0.0
2001-12-31 23:42:00  45.264166  15.957563  ...  16.461710    0.0
2001-12-31 23:48:00  45.240608  15.962901  ...  15.989617    0.0
2001-12-31 23:54:00  45.217070  15.968233  ...  15.580826    0.0
2002-01-01 00:00:00  45.193551  15.973558  ...  15.219517    0.0

[87601 rows x 56 columns]",17850
923,2873.6,2873.6,2873.6,2873.6,0,2930.253219,0,0,7183.419463,518.0150753,7548.781141,3936.615902,629.7539484,230.7,5.356960488,0,66.4,66.4,66.4,66.4,0,67.86894682,0,1.427757935,2.790800822,0,88,8760,1.418326571,1.418326571,3.298882322,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  46.420645  17.175460  ...  15.585197    0.0
2001-12-31 23:42:00  46.393900  17.181158  ...  15.240174    0.0
2001-12-31 23:48:00  46.367185  17.186846  ...  14.941256    0.0
2001-12-31 23:54:00  46.340500  17.192525  ...  16.305771    0.0
2002-01-01 00:00:00  46.313846  17.198196  ...  17.473430    0.0

[87601 rows x 56 columns]",17850
924,2978.4,2978.4,2978.4,2978.4,0,3031.635549,0,0,7445.928992,517.9071492,7811.773151,3938.433229,768.8211305,352.95,5.3797946,0,66.4,66.4,66.4,66.4,0,68.06193809,0,1.422461211,2.830452627,0,88,8760,1.418326571,1.418326571,3.454323099,"                        T1_dhw     T6_dhw  ...  Tfloor1_2  unmet
Time                                       ...                  
2001-01-01 00:00:00  20.000000  20.000000  ...  20.000000    0.0
2001-01-01 00:06:00  20.000000  20.000000  ...  19.906646    0.0
2001-01-01 00:12:00  20.000000  20.000000  ...  19.732442    0.0
2001-01-01 00:18:00  20.000000  20.000000  ...  19.581528    0.0
2001-01-01 00:24:00  20.000000  20.000000  ...  19.450727    0.0
...                        ...        ...  ...        ...    ...
2001-12-31 23:36:00  45.287743  15.952218  ...  17.007013    0.0
2001-12-31 23:42:00  45.264166  15.957563  ...  16.461710    0.0
